instructor_1,instructor_2,course_url
Pamela Rhubart Berg,"Robert S. Lawrence, MD",https://www.coursera.org/learn/food-system
Brian Hamm,"Nerissa C. Brown, PhD, CFE",https://www.coursera.org/learn/forecasting-financial-statements-business-valuation-accountants
Brian Hamm,W. Brooke Elliott,https://www.coursera.org/learn/forecasting-financial-statements-business-valuation-accountants
"Nerissa C. Brown, PhD, CFE",W. Brooke Elliott,https://www.coursera.org/learn/forecasting-financial-statements-business-valuation-accountants
"Dr. Richard Dull, Ph.D","Dr. Richard Riley, Ph.D",https://www.coursera.org/learn/forensic-accounting
"Dr. Richard Dull, Ph.D","John Gill, J.D., CFE",https://www.coursera.org/learn/forensic-accounting
"Dr. Richard Riley, Ph.D","John Gill, J.D., CFE",https://www.coursera.org/learn/forensic-accounting
Daniel Ortega-Pacheco,Daphna Gadoth,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daniel Ortega-Pacheco,Emily Esch,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daniel Ortega-Pacheco,Evan Beresford,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daniel Ortega-Pacheco,Nysa Olakkengil,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daphna Gadoth,Emily Esch,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daphna Gadoth,Evan Beresford,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Daphna Gadoth,Nysa Olakkengil,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Emily Esch,Evan Beresford,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Emily Esch,Nysa Olakkengil,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Evan Beresford,Nysa Olakkengil,https://www.coursera.org/learn/forest-carbon-credits-and-initiatives
Alejandra Meneses,Florencia GÃ³mez Zaccarelli,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Alejandra Meneses,Magdalena MÃ¹ller,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Alejandra Meneses,Miguel Nussbaum Voehl,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Florencia GÃ³mez Zaccarelli,Magdalena MÃ¹ller,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Florencia GÃ³mez Zaccarelli,Miguel Nussbaum Voehl,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Magdalena MÃ¹ller,Miguel Nussbaum Voehl,https://www.coursera.org/learn/formacion-docente-habilidades-siglo-veintiuno
Antoni Santisteban FernÃ¡ndez,BreogÃ¡n Tosar Bacarizo,https://www.coursera.org/learn/formacion-pensamiento-critico
Antoni Santisteban FernÃ¡ndez,Gustavo A. GonzÃ¡lez Valencia,https://www.coursera.org/learn/formacion-pensamiento-critico
Antoni Santisteban FernÃ¡ndez,Jordi CastellvÃ­ Mata,https://www.coursera.org/learn/formacion-pensamiento-critico
Antoni Santisteban FernÃ¡ndez,Maria BallbÃ© MartÃ­nez,https://www.coursera.org/learn/formacion-pensamiento-critico
Antoni Santisteban FernÃ¡ndez,Mariona Massip Sabater,https://www.coursera.org/learn/formacion-pensamiento-critico
Antoni Santisteban FernÃ¡ndez,Neus GonzÃ¡lez Monfort,https://www.coursera.org/learn/formacion-pensamiento-critico
BreogÃ¡n Tosar Bacarizo,Gustavo A. GonzÃ¡lez Valencia,https://www.coursera.org/learn/formacion-pensamiento-critico
